datetime,symbol,exchtime,localtime,last_prc,status,prev_close,open,high,low,high_limited,low_limited,volume,turnover,num_trades,weighted_ask_prc,weighted_bid_prc,total_ask_vol,total_bid_vol,ask_prc1,ask_vol1,bid_prc1,bid_vol1,ask_prc2,ask_vol2,bid_prc2,bid_vol2,ask_prc3,ask_vol3,bid_prc3,bid_vol3,ask_prc4,ask_vol4,bid_prc4,bid_vol4,ask_prc5,ask_vol5,bid_prc5,bid_vol5,ask_prc6,ask_vol6,bid_prc6,bid_vol6,ask_prc7,ask_vol7,bid_prc7,bid_vol7,ask_prc8,ask_vol8,bid_prc8,bid_vol8,ask_prc9,ask_vol9,bid_prc9,bid_vol9,ask_prc10,ask_vol10,bid_prc10,bid_vol10,num
2019-06-11 14:29:15.000,000001.SZ,1.56023E+15,1.56023E+15,12.63,79,12.34,12.34,12.72,12.3,13.57,11.11,112955651,1420794248,49497,12.95,12.27,15030468,9050989,12.63,17700,12.62,118900,12.64,53600,12.61,135200,12.65,201500,12.6,313700,12.66,67800,12.59,120900,12.67,64600,12.58,155200,12.68,73200,12.57,218000,12.69,94300,12.56,208400,12.7,404700,12.55,171000,12.71,162715,12.54,180489,12.72,466491,12.53,285000,99772341
2019-06-11 14:29:18.000,000001.SZ,1.56023E+15,1.56023E+15,12.62,79,12.34,12.34,12.72,12.3,13.57,11.11,112963051,1420887642,49501,12.95,12.27,15043368,9052489,12.63,20500,12.62,120500,12.64,53600,12.61,135200,12.65,201500,12.6,313700,12.66,67800,12.59,120900,12.67,64600,12.58,155200,12.68,73200,12.57,218000,12.69,101200,12.56,208400,12.7,407900,12.55,171000,12.71,162715,12.54,180489,12.72,466491,12.53,285000,99790897
2019-06-11 14:29:21.000,000001.SZ,1.56023E+15,1.56023E+15,12.62,79,12.34,12.34,12.72,12.3,13.57,11.11,112974351,1421030249,49505,12.95,12.27,15041868,9044789,12.63,20900,12.62,109800,12.64,53900,12.61,135200,12.65,197500,12.6,316700,12.66,67800,12.59,120900,12.67,64600,12.58,155200,12.68,74200,12.57,218000,12.69,101200,12.56,208400,12.7,407900,12.55,171000,12.71,162715,12.54,180489,12.72,467491,12.53,285000,99810144
2019-06-11 14:29:24.000,000001.SZ,1.56023E+15,1.56023E+15,12.62,79,12.34,12.34,12.72,12.3,13.57,11.11,112999851,1421352064,49510,12.95,12.27,15040968,9021189,12.63,20400,12.62,86300,12.64,53900,12.61,132500,12.65,197500,12.6,316500,12.66,67800,12.59,120900,12.67,64600,12.58,158000,12.68,74200,12.57,218000,12.69,101200,12.56,208400,12.7,407900,12.55,171000,12.71,162715,12.54,180489,12.72,467491,12.53,285000,99828584
2019-06-11 14:29:27.000,000001.SZ,1.56023E+15,1.56023E+15,12.63,79,12.34,12.34,12.72,12.3,13.57,11.11,113020951,1421618434,49517,12.95,12.27,15041768,9016589,12.63,19600,12.62,75800,12.64,53900,12.61,142500,12.65,197500,12.6,316700,12.66,69800,12.59,120900,12.67,64600,12.58,158200,12.68,74200,12.57,218000,12.69,101200,12.56,205000,12.7,408300,12.55,170900,12.71,162715,12.54,180489,12.72,467491,12.53,285000,99846586
2019-06-11 14:29:30.000,000001.SZ,1.56023E+15,1.56023E+15,12.63,79,12.34,12.34,12.72,12.3,13.57,11.11,113027451,1421700488,49521,12.95,12.27,15113568,9009989,12.63,91200,12.62,71600,12.64,53900,12.61,140900,12.65,197500,12.6,316800,12.66,69800,12.59,120900,12.67,64600,12.58,156300,12.68,74200,12.57,218000,12.69,101200,12.56,205000,12.7,408300,12.55,170900,12.71,162715,12.54,180489,12.72,467491,12.53,285000,99864788
2019-06-11 14:29:33.000,000001.SZ,1.56023E+15,1.56023E+15,12.63,79,12.34,12.34,12.72,12.3,13.57,11.11,113035451,1421801525,49528,12.95,12.27,15116468,9011489,12.63,89500,12.62,71300,12.64,47900,12.61,140900,12.65,197500,12.6,317000,12.66,69800,12.59,120900,12.67,64600,12.58,156300,12.68,79200,12.57,219600,12.69,106800,12.56,205000,12.7,408300,12.55,170900,12.71,162715,12.54,180489,12.72,467491,12.53,285000,99883296
2019-06-11 14:29:36.000,000001.SZ,1.56023E+15,1.56023E+15,12.63,79,12.34,12.34,12.72,12.3,13.57,11.11,113073251,1422278596,49545,12.95,12.27,15108668,8982389,12.63,86200,12.62,41600,12.64,43400,12.61,140900,12.65,197500,12.6,317600,12.66,69800,12.59,120900,12.67,64600,12.58,156300,12.68,79200,12.57,219600,12.69,106800,12.56,205000,12.7,408300,12.55,170900,12.71,162715,12.54,180489,12.72,467491,12.53,285000,99902069
2019-06-11 14:29:39.000,000001.SZ,1.56023E+15,1.56023E+15,12.62,79,12.34,12.34,12.72,12.3,13.57,11.11,113101451,1422634480,49566,12.95,12.27,15115568,8966689,12.63,88200,12.62,23500,12.64,43400,12.61,143000,12.65,197500,12.6,317900,12.66,69800,12.59,120900,12.67,64600,12.58,156300,12.68,79200,12.57,219600,12.69,106800,12.56,205000,12.7,408300,12.55,170900,12.71,162715,12.54,180489,12.72,467491,12.53,285000,99920164
2019-06-11 14:29:42.000,000001.SZ,1.56023E+15,1.56023E+15,12.62,79,12.34,12.34,12.72,12.3,13.57,11.11,113156251,1423326556,49571,12.95,12.27,15046468,8986489,12.63,18200,12.62,42500,12.64,43400,12.61,143000,12.65,197500,12.6,317900,12.66,69800,12.59,120900,12.67,64600,12.58,157100,12.68,79200,12.57,219600,12.69,106800,12.56,205000,12.7,409200,12.55,170900,12.71,162715,12.54,180489,12.72,467491,12.53,285000,99937723
2019-06-11 14:29:45.000,000001.SZ,1.56023E+15,1.56023E+15,12.63,79,12.34,12.34,12.72,12.3,13.57,11.11,113195151,1423817517,49587,12.95,12.27,15043568,8952989,12.63,14800,12.62,9900,12.64,43400,12.61,143000,12.65,197500,12.6,317900,12.66,69800,12.59,120900,12.67,64600,12.58,157100,12.68,79700,12.57,219700,12.69,106800,12.56,205000,12.7,409200,12.55,170900,12.71,162715,12.54,180489,12.72,467491,12.53,285000,99956955
2019-06-11 14:29:48.000,000001.SZ,1.56023E+15,1.56023E+15,12.62,79,12.34,12.34,12.72,12.3,13.57,11.11,113201151,1423893238,49593,12.95,12.27,15052568,8942989,12.63,22800,12.62,4400,12.64,43400,12.61,143100,12.65,197500,12.6,317500,12.66,69800,12.59,121700,12.67,64600,12.58,157100,12.68,79700,12.57,219700,12.69,106800,12.56,205000,12.7,409200,12.55,170900,12.71,162715,12.54,180489,12.72,468491,12.53,285000,99975661
2019-06-11 14:29:51.000,000001.SZ,1.56023E+15,1.56023E+15,12.63,79,12.34,12.34,12.72,12.3,13.57,11.11,113226451,1424212771,49607,12.95,12.27,15031268,8977389,12.64,42500,12.63,32000,12.65,197500,12.62,3600,12.66,69800,12.61,143100,12.67,64600,12.6,320700,12.68,79700,12.59,121700,12.69,106800,12.58,157100,12.7,409200,12.57,219700,12.71,162715,12.56,205000,12.72,468491,12.55,170900,12.73,226260,12.54,180489,99993925
2019-06-11 14:29:54.000,000001.SZ,1.56023E+15,1.56023E+15,12.63,79,12.34,12.34,12.72,12.3,13.57,11.11,113271551,1424782384,49619,12.95,12.27,14988468,8959889,12.64,53700,12.63,9300,12.65,197500,12.62,3000,12.66,69800,12.61,143300,12.67,10600,12.6,325600,12.68,79700,12.59,121700,12.69,106800,12.58,157100,12.7,409200,12.57,219700,12.71,162715,12.56,205000,12.72,468491,12.55,170900,12.73,226260,12.54,180489,100013143
2019-06-11 14:29:57.000,000001.SZ,1.56023E+15,1.56023E+15,12.62,79,12.34,12.34,12.72,12.3,13.57,11.11,113282851,1424925101,49629,12.95,12.27,14993968,8955489,12.64,58800,12.63,2000,12.65,197500,12.62,2900,12.66,69800,12.61,143300,12.67,10600,12.6,328600,12.68,79700,12.59,121700,12.69,107100,12.58,157100,12.7,409300,12.57,219700,12.71,162715,12.56,205000,12.72,468491,12.55,170900,12.73,226260,12.54,180489,100032124
2019-06-11 14:30:00.000,000001.SZ,1.56023E+15,1.56023E+15,12.63,79,12.34,12.34,12.72,12.3,13.57,11.11,113284851,1424950361,49630,12.95,12.27,15038568,8936889,12.63,53000,12.62,7100,12.64,50400,12.61,145000,12.65,197500,12.6,328600,12.66,69800,12.59,121700,12.67,10600,12.58,157100,12.68,79700,12.57,219700,12.69,107100,12.56,205000,12.7,409300,12.55,170100,12.71,162715,12.54,180489,12.72,468491,12.53,285000,100052037
2019-06-11 14:30:03.000,000001.SZ,1.56023E+15,1.56023E+15,12.63,79,12.34,12.34,12.72,12.3,13.57,11.11,113300551,1425148652,49636,12.95,12.27,15062668,8956389,12.63,42000,12.62,24100,12.64,46600,12.61,145300,12.65,197500,12.6,328600,12.66,70700,12.59,123700,12.67,10600,12.58,157100,12.68,79700,12.57,219700,12.69,107100,12.56,205000,12.7,446300,12.55,169300,12.71,162715,12.54,180489,12.72,468491,12.53,285000,100072343
2019-06-11 14:30:06.000,000001.SZ,1.56023E+15,1.56023E+15,12.62,79,12.34,12.34,12.72,12.3,13.57,11.11,113328451,1425500752,49651,12.95,12.27,15078568,8948989,12.62,7200,12.61,162000,12.63,42800,12.6,328600,12.64,43700,12.59,123700,12.65,197500,12.58,157100,12.66,72600,12.57,219700,12.67,10600,12.56,205000,12.68,79700,12.55,169300,12.69,116000,12.54,180489,12.7,446300,12.53,285000,12.71,162715,12.52,732600,100093140
2019-06-11 14:30:09.000,000001.SZ,1.56023E+15,1.56023E+15,12.62,79,12.34,12.34,12.72,12.3,13.57,11.11,113339151,1425635745,49660,12.95,12.27,15090968,8957589,12.62,19400,12.61,156200,12.63,52600,12.6,342800,12.64,43700,12.59,123700,12.65,197500,12.58,157300,12.66,72600,12.57,219700,12.67,10600,12.56,205000,12.68,79700,12.55,169300,12.69,116000,12.54,180489,12.7,446700,12.53,285000,12.71,162715,12.52,732600,100114060
2019-06-11 14:30:12.000,000001.SZ,1.56023E+15,1.56023E+15,12.62,79,12.34,12.34,12.72,12.3,13.57,11.11,113346751,1425731657,49666,12.95,12.27,15084668,8957689,12.62,12800,12.61,156300,12.63,52100,12.6,342800,12.64,44700,12.59,123700,12.65,197500,12.58,157300,12.66,72600,12.57,219700,12.67,10600,12.56,205000,12.68,79700,12.55,169300,12.69,116000,12.54,180489,12.7,446700,12.53,285000,12.71,162715,12.52,732600,100134488
2019-06-11 14:30:15.000,000001.SZ,1.56023E+15,1.56023E+15,12.62,79,12.34,12.34,12.72,12.3,13.57,11.11,113386751,1426236114,49675,12.95,12.27,15084468,8907289,12.62,7600,12.61,106400,12.63,52100,12.6,342800,12.64,44700,12.59,124200,12.65,197500,12.58,157300,12.66,72600,12.57,219700,12.67,10600,12.56,205000,12.68,79700,12.55,169300,12.69,121000,12.54,180489,12.7,446700,12.53,285000,12.71,162715,12.52,733600,100153945
2019-06-11 14:30:18.000,000001.SZ,1.56023E+15,1.56023E+15,12.61,79,12.34,12.34,12.72,12.3,13.57,11.11,113392051,1426302960,49678,12.95,12.27,15104568,8894589,12.62,32300,12.61,103400,12.63,52100,12.6,343100,12.64,38700,12.59,124200,12.65,198900,12.58,157300,12.66,72600,12.57,219700,12.67,10600,12.56,205000,12.68,79700,12.55,159300,12.69,121000,12.54,180489,12.7,446700,12.53,285000,12.71,162715,12.52,733600,100172279
2019-06-11 14:30:21.000,000001.SZ,1.56023E+15,1.56023E+15,12.61,79,12.34,12.34,12.72,12.3,13.57,11.11,113410551,1426536356,49693,12.95,12.27,15094968,8887389,12.62,20700,12.61,96000,12.63,52100,12.6,343300,12.64,38700,12.59,124200,12.65,198900,12.58,157300,12.66,72600,12.57,219700,12.67,10600,12.56,205000,12.68,79700,12.55,159300,12.69,121000,12.54,180489,12.7,448700,12.53,285000,12.71,162715,12.52,733600,100190157
2019-06-11 14:30:24.000,000001.SZ,1.56023E+15,1.56023E+15,12.61,79,12.34,12.34,12.72,12.3,13.57,11.11,113447451,1427001689,49714,12.95,12.27,15092568,8858389,12.62,18300,12.61,66000,12.63,52100,12.6,344300,12.64,38700,12.59,124200,12.65,198900,12.58,157300,12.66,72600,12.57,219700,12.67,10600,12.56,205000,12.68,79700,12.55,159300,12.69,121000,12.54,180489,12.7,448700,12.53,285000,12.71,162715,12.52,733600,100208747
2019-06-11 14:30:27.000,000001.SZ,1.56023E+15,1.56023E+15,12.62,79,12.34,12.34,12.72,12.3,13.57,11.11,113451951,1427058446,49720,12.95,12.27,15103368,8849289,12.62,29300,12.61,58900,12.63,52100,12.6,344300,12.64,38600,12.59,124200,12.65,198900,12.58,157300,12.66,72600,12.57,219700,12.67,10600,12.56,205000,12.68,79700,12.55,159300,12.69,121000,12.54,180489,12.7,448700,12.53,285000,12.71,162715,12.52,731600,100227607
2019-06-11 14:30:30.000,000001.SZ,1.56023E+15,1.56023E+15,12.61,79,12.34,12.34,12.72,12.3,13.57,11.11,113462251,1427188379,49723,12.95,12.27,15100868,8852289,12.62,24800,12.61,52600,12.63,52100,12.6,347500,12.64,38600,12.59,128900,12.65,200900,12.58,157300,12.66,72600,12.57,219900,12.67,10600,12.56,205200,12.68,79700,12.55,159300,12.69,121000,12.54,180489,12.7,448700,12.53,285000,12.71,162715,12.52,731600,100247159
2019-06-11 14:30:33.000,000001.SZ,1.56023E+15,1.56023E+15,12.62,79,12.34,12.34,12.72,12.3,13.57,11.11,113467851,1427259033,49735,12.95,12.27,15097568,8863889,12.62,21500,12.61,51200,12.63,52100,12.6,350100,12.64,38600,12.59,139300,12.65,200900,12.58,157300,12.66,72600,12.57,219900,12.67,10600,12.56,205200,12.68,79700,12.55,159300,12.69,121000,12.54,180489,12.7,448700,12.53,285000,12.71,162715,12.52,731600,100265784
2019-06-11 14:30:36.000,000001.SZ,1.56023E+15,1.56023E+15,12.62,79,12.34,12.34,12.72,12.3,13.57,11.11,113500951,1427676455,49760,12.95,12.27,15084868,8833389,12.62,18400,12.61,21400,12.63,52000,12.6,350400,12.64,38600,12.59,139300,12.65,200900,12.58,157300,12.66,72600,12.57,219900,12.67,10600,12.56,207200,12.68,79700,12.55,159300,12.69,121000,12.54,180489,12.7,448700,12.53,285000,12.71,162715,12.52,731600,100285555
2019-06-11 14:30:39.000,000001.SZ,1.56023E+15,1.56023E+15,12.62,79,12.34,12.34,12.72,12.3,13.57,11.11,113519251,1427907323,49779,12.95,12.27,15075468,8825689,12.62,9100,12.61,15100,12.63,52000,12.6,350400,12.64,38600,12.59,139300,12.65,200900,12.58,157300,12.66,72600,12.57,219900,12.67,10600,12.56,207800,12.68,79700,12.55,159300,12.69,121000,12.54,180489,12.7,448700,12.53,285000,12.71,162715,12.52,731600,100304523
2019-06-11 14:30:42.000,000001.SZ,1.56023E+15,1.56023E+15,12.62,79,12.34,12.34,12.72,12.3,13.57,11.11,113534651,1428101627,49794,12.95,12.27,15067368,8824989,12.63,52000,12.62,200,12.64,38600,12.61,11700,12.65,200900,12.6,353500,12.66,72600,12.59,139300,12.67,11600,12.58,157700,12.68,79700,12.57,219900,12.69,121000,12.56,207800,12.7,448700,12.55,159300,12.71,162715,12.54,180489,12.72,468491,12.53,285000,100325024
2019-06-11 14:30:45.000,000001.SZ,1.56023E+15,1.56023E+15,12.62,79,12.34,12.34,12.72,12.3,13.57,11.11,113546751,1428254237,49808,12.95,12.27,15099368,8821689,12.62,28300,12.61,10100,12.63,55500,12.6,353500,12.64,38600,12.59,135000,12.65,200900,12.58,157700,12.66,72800,12.57,219900,12.67,11600,12.56,207800,12.68,79700,12.55,160300,12.69,121000,12.54,180489,12.7,448700,12.53,285000,12.71,162715,12.52,731600,100344141
2019-06-11 14:30:48.000,000001.SZ,1.56023E+15,1.56023E+15,12.62,79,12.34,12.34,12.72,12.3,13.57,11.11,113547151,1428259285,49811,12.95,12.27,15130068,8828589,12.62,42700,12.61,16700,12.63,55500,12.6,353500,12.64,38600,12.59,135000,12.65,205900,12.58,155200,12.66,74100,12.57,222600,12.67,11600,12.56,207900,12.68,79700,12.55,160300,12.69,131000,12.54,180489,12.7,448700,12.53,285000,12.71,162715,12.52,731600,100363358
2019-06-11 14:30:51.000,000001.SZ,1.56023E+15,1.56023E+15,12.61,79,12.34,12.34,12.72,12.3,13.57,11.11,113551551,1428314770,49818,12.95,12.27,15135768,8854889,12.62,48600,12.61,21400,12.63,56000,12.6,380600,12.64,38600,12.59,135000,12.65,205900,12.58,155200,12.66,74100,12.57,222600,12.67,11600,12.56,207900,12.68,79700,12.55,160300,12.69,131000,12.54,180489,12.7,448700,12.53,285000,12.71,162715,12.52,731600,100383200
2019-06-11 14:30:54.000,000001.SZ,1.56023E+15,1.56023E+15,12.61,79,12.34,12.34,12.72,12.3,13.57,11.11,113581751,1428695593,49837,12.95,12.27,15135568,8852289,12.62,48500,12.61,18800,12.63,55900,12.6,380600,12.64,38600,12.59,135000,12.65,205900,12.58,155200,12.66,74100,12.57,222600,12.67,11600,12.56,207900,12.68,79700,12.55,160300,12.69,131000,12.54,180489,12.7,448700,12.53,285000,12.71,162715,12.52,731600,100403734
2019-06-11 14:30:57.000,000001.SZ,1.56023E+15,1.56023E+15,12.61,79,12.34,12.34,12.72,12.3,13.57,11.11,113608351,1429031069,49845,12.95,12.27,15130968,8833689,12.61,100,12.6,380700,12.62,47300,12.59,135000,12.63,52400,12.58,155200,12.64,38600,12.57,222600,12.65,205900,12.56,208000,12.66,74100,12.55,160300,12.67,11600,12.54,180489,12.68,79700,12.53,285000,12.69,131000,12.52,731600,12.7,448700,12.51,161100,100425066
2019-06-11 14:31:00.000,000001.SZ,1.56023E+15,1.56023E+15,12.61,79,12.34,12.34,12.72,12.3,13.57,11.11,113609651,1429047462,49849,12.95,12.27,15154368,8831789,12.61,22500,12.6,384700,12.62,47300,12.59,124600,12.63,52500,12.58,155200,12.64,38600,12.57,227600,12.65,205900,12.56,207700,12.66,74100,12.55,160300,12.67,11600,12.54,180489,12.68,79700,12.53,285000,12.69,131000,12.52,731600,12.7,449100,12.51,161100,100445921
2019-06-11 14:31:03.000,000001.SZ,1.56023E+15,1.56023E+15,12.61,79,12.34,12.34,12.72,12.3,13.57,11.11,113618851,1429163474,49855,12.95,12.27,15146468,8832489,12.61,18500,12.6,385300,12.62,43900,12.59,124600,12.63,52500,12.58,155200,12.64,38600,12.57,227600,12.65,205900,12.56,207700,12.66,74100,12.55,160300,12.67,11600,12.54,180489,12.68,79700,12.53,285000,12.69,130500,12.52,731600,12.7,449100,12.51,161200,100467130
2019-06-11 14:31:06.000,000001.SZ,1.56023E+15,1.56023E+15,12.61,79,12.34,12.34,12.72,12.3,13.57,11.11,113665351,1429749495,49880,12.95,12.27,15193368,8815689,12.61,65300,12.6,368500,12.62,43900,12.59,124600,12.63,52500,12.58,155200,12.64,38300,12.57,227600,12.65,205900,12.56,207700,12.66,74100,12.55,160300,12.67,11600,12.54,180489,12.68,79700,12.53,285000,12.69,130500,12.52,731600,12.7,449100,12.51,161200,100487792
2019-06-11 14:31:09.000,000001.SZ,1.56023E+15,1.56023E+15,12.6,79,12.34,12.34,12.72,12.3,13.57,11.11,113686351,1430014114,49890,12.95,12.26,15202368,8776989,12.61,64500,12.6,316900,12.62,43900,12.59,124600,12.63,52500,12.58,155200,12.64,38300,12.57,227600,12.65,205900,12.56,207700,12.66,74100,12.55,172200,12.67,11600,12.54,180489,12.68,79700,12.53,285000,12.69,140300,12.52,731600,12.7,449100,12.51,161200,100508537
2019-06-11 14:31:12.000,000001.SZ,1.56023E+15,1.56023E+15,12.6,79,12.34,12.34,12.72,12.3,13.57,11.11,113714751,1430372097,49900,12.95,12.26,15192568,8785089,12.61,50500,12.6,313700,12.62,43900,12.59,124600,12.63,52500,12.58,166500,12.64,39500,12.57,227600,12.65,205900,12.56,207700,12.66,74100,12.55,172200,12.67,11600,12.54,180489,12.68,79700,12.53,285000,12.69,140300,12.52,731600,12.7,449100,12.51,161200,100529393
2019-06-11 14:31:15.000,000001.SZ,1.56023E+15,1.56023E+15,12.6,79,12.34,12.34,12.72,12.3,13.57,11.11,113752851,1430852187,49920,12.95,12.26,15161268,8693489,12.61,47500,12.6,280900,12.62,31700,12.59,124600,12.63,16500,12.58,166500,12.64,39500,12.57,228400,12.65,205900,12.56,148700,12.66,74100,12.55,172200,12.67,11600,12.54,180489,12.68,79700,12.53,285000,12.69,140300,12.52,731600,12.7,470000,12.51,161200,100550926
2019-06-11 14:31:18.000,000001.SZ,1.56023E+15,1.56023E+15,12.61,79,12.34,12.34,12.72,12.3,13.57,11.11,113753651,1430862275,49921,12.95,12.26,15149568,8695389,12.61,52700,12.6,293300,12.62,17600,12.59,124600,12.63,16500,12.58,166500,12.64,39500,12.57,228400,12.65,205900,12.56,148700,12.66,74100,12.55,161700,12.67,11600,12.54,180489,12.68,79700,12.53,285000,12.69,140300,12.52,731600,12.7,470000,12.51,161200,100572976
2019-06-11 14:31:21.000,000001.SZ,1.56023E+15,1.56023E+15,12.6,79,12.34,12.34,12.72,12.3,13.57,11.11,113763251,1430983235,49931,12.95,12.26,15154168,8695289,12.61,52700,12.6,292100,12.62,22200,12.59,124600,12.63,16500,12.58,166500,12.64,39500,12.57,228400,12.65,205900,12.56,148700,12.66,74100,12.55,162700,12.67,11600,12.54,180489,12.68,79700,12.53,285000,12.69,140300,12.52,731600,12.7,470000,12.51,161200,100595274
2019-06-11 14:31:24.000,000001.SZ,1.56023E+15,1.56023E+15,12.61,79,12.34,12.34,12.72,12.3,13.57,11.11,113803551,1431491118,49953,12.95,12.26,15143868,8671289,12.61,42400,12.6,263100,12.62,22200,12.59,126600,12.63,16500,12.58,166500,12.64,39500,12.57,228400,12.65,205900,12.56,148700,12.66,74100,12.55,162700,12.67,11600,12.54,180489,12.68,79700,12.53,285000,12.69,140300,12.52,731600,12.7,470000,12.51,161200,100617836
2019-06-11 14:31:27.000,000001.SZ,1.56023E+15,1.56023E+15,12.6,79,12.34,12.34,12.72,12.3,13.57,11.11,113850051,1432077019,49987,12.95,12.26,15143468,8655889,12.61,42300,12.6,217800,12.62,22200,12.59,127600,12.63,16500,12.58,195400,12.64,39500,12.57,228400,12.65,205900,12.56,148700,12.66,74100,12.55,162700,12.67,11600,12.54,180489,12.68,79700,12.53,285000,12.69,140300,12.52,731600,12.7,470100,12.51,161200,100638894
2019-06-11 14:31:30.000,000001.SZ,1.56023E+15,1.56023E+15,12.6,79,12.34,12.34,12.72,12.3,13.57,11.11,114079551,1434968830,50112,12.94,12.25,15368368,8437089,12.6,215900,12.59,129100,12.61,51200,12.58,192900,12.62,22200,12.57,228400,12.63,16500,12.56,148700,12.64,39500,12.55,162700,12.65,206000,12.54,180489,12.66,74100,12.53,285000,12.67,11600,12.52,731600,12.68,79700,12.51,161200,12.69,140300,12.5,486700,100659514
2019-06-11 14:31:33.000,000001.SZ,1.56023E+15,1.56023E+15,12.6,79,12.34,12.34,12.72,12.3,13.57,11.11,114131551,1435623999,50120,12.94,12.25,15339468,8439389,12.6,174100,12.59,125700,12.61,61200,12.58,194800,12.62,22200,12.57,228400,12.63,16500,12.56,152700,12.64,39500,12.55,162700,12.65,207800,12.54,180489,12.66,74100,12.53,284800,12.67,11600,12.52,731600,12.68,79700,12.51,161200,12.69,140300,12.5,486700,100681075
2019-06-11 14:31:36.000,000001.SZ,1.56023E+15,1.56023E+15,12.59,79,12.34,12.34,12.72,12.3,13.57,11.11,114233651,1436910056,50140,12.94,12.25,15281668,8404889,12.6,112300,12.59,92300,12.61,61200,12.58,194800,12.62,22200,12.57,228400,12.63,16500,12.56,152700,12.64,39500,12.55,162700,12.65,207800,12.54,180489,12.66,74100,12.53,284800,12.67,11600,12.52,731600,12.68,79700,12.51,161200,12.69,140200,12.5,487700,100702503
2019-06-11 14:31:39.000,000001.SZ,1.56023E+15,1.56023E+15,12.59,79,12.34,12.34,12.72,12.3,13.57,11.11,114384751,1438813534,50168,12.95,12.25,15153868,8368889,12.61,41200,12.6,1100,12.62,22200,12.59,53100,12.63,21500,12.58,197000,12.64,39500,12.57,228400,12.65,207800,12.56,152700,12.66,74100,12.55,162700,12.67,11600,12.54,180489,12.68,79700,12.53,284800,12.69,140200,12.52,731600,12.7,475200,12.51,161200,100722178
2019-06-11 14:31:42.000,000001.SZ,1.56023E+15,1.56023E+15,12.59,79,12.34,12.34,12.72,12.3,13.57,11.11,114398151,1438982314,50175,12.95,12.25,15162468,8385789,12.61,41200,12.6,1400,12.62,22200,12.59,59800,12.63,21000,12.58,197000,12.64,46600,12.57,228400,12.65,207800,12.56,152700,12.66,74100,12.55,162700,12.67,11600,12.54,192389,12.68,79700,12.53,284800,12.69,140200,12.52,731600,12.7,477200,12.51,161200,100742146
2019-06-11 14:31:45.000,000001.SZ,1.56023E+15,1.56023E+15,12.6,79,12.34,12.34,12.72,12.3,13.57,11.11,114409151,1439120837,50184,12.95,12.25,15202368,8402989,12.6,38500,12.59,52400,12.61,41200,12.58,197300,12.62,22200,12.57,228400,12.63,21000,12.56,152700,12.64,47600,12.55,188400,12.65,207800,12.54,192389,12.66,74100,12.53,284800,12.67,11600,12.52,731600,12.68,79700,12.51,161200,12.69,140200,12.5,487700,100761647
2019-06-11 14:31:48.000,000001.SZ,1.56023E+15,1.56023E+15,12.6,79,12.34,12.34,12.72,12.3,13.57,11.11,114410051,1439132177,50188,12.95,12.25,15223468,8423489,12.6,59600,12.59,63700,12.61,41200,12.58,206200,12.62,22200,12.57,228400,12.63,21000,12.56,153500,12.64,47600,12.55,188400,12.65,207800,12.54,193989,12.66,74100,12.53,284800,12.67,11600,12.52,731600,12.68,79700,12.51,161200,12.69,140200,12.5,487700,100780713
2019-06-11 14:31:51.000,000001.SZ,1.56023E+15,1.56023E+15,12.6,79,12.34,12.34,12.72,12.3,13.57,11.11,114427351,1439350008,50197,12.95,12.25,15261368,8501789,12.6,92700,12.59,145500,12.61,47100,12.58,205300,12.62,22200,12.57,228400,12.63,21000,12.56,153500,12.64,46500,12.55,188400,12.65,207800,12.54,193989,12.66,74100,12.53,284800,12.67,11600,12.52,731600,12.68,79700,12.51,158600,12.69,140200,12.5,487700,100799704
2019-06-11 14:31:54.000,000001.SZ,1.56023E+15,1.56023E+15,12.6,79,12.34,12.34,12.72,12.3,13.57,11.11,114459851,1439759184,50217,12.95,12.25,15264268,8481089,12.6,94600,12.59,117200,12.61,47100,12.58,210300,12.62,22200,12.57,228400,12.63,21000,12.56,153500,12.64,46500,12.55,191000,12.65,207800,12.54,193989,12.66,74600,12.53,284800,12.67,11600,12.52,731600,12.68,79700,12.51,158600,12.69,141600,12.5,487700,100819605
2019-06-11 14:31:57.000,000001.SZ,1.56023E+15,1.56023E+15,12.59,79,12.34,12.34,12.72,12.3,13.57,11.11,114584951,1441334251,50238,12.94,12.25,15364068,8355189,12.59,92500,12.58,201300,12.6,104300,12.57,228400,12.61,46800,12.56,153500,12.62,22200,12.55,191000,12.63,21000,12.54,193989,12.64,46500,12.53,285100,12.65,207800,12.52,731600,12.66,74600,12.51,158600,12.67,11600,12.5,487700,12.68,79700,12.49,93200,100838459
2019-06-11 14:32:00.000,000001.SZ,1.56023E+15,1.56023E+15,12.59,79,12.34,12.34,12.72,12.3,13.57,11.11,114595051,1441461410,50240,12.94,12.25,15380168,8371389,12.59,106700,12.58,216100,12.6,104300,12.57,229100,12.61,46800,12.56,153500,12.62,23500,12.55,191000,12.63,21000,12.54,193989,12.64,46500,12.53,285100,12.65,207800,12.52,731600,12.66,74600,12.51,158600,12.67,11600,12.5,487800,12.68,79700,12.49,93200,100859300
